FileName,SplineBatch,sex,line,individual,Date,Time,Tags,Scale,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,CS
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_011.tif,Batch4_recropped,f,ef135,11,5_5_2016,14:13:05,Dmel,0.014,-0.0504781,-0.11618114,-0.22327711,-0.02830057,-0.23493072,0.01396578,-0.13862977,0.08598924,0.11722726,0.06737607,0.19411719,0.05869658,-0.00341227,-0.06374281,-0.00726476,-0.01645014,0.08433613,0.00543172,0.08139506,0.02231533,0.16021141,0.02633536,0.1683054,-0.00272393,0.19635711,-0.0173595,0.18564356,-0.07116376,0.14772021,-0.10467393,0.10079382,-0.12151233,0.05021972,-0.12797085,-0.00040052,-0.12554741,-0.09108978,-0.10510062,-0.13651989,-0.08923668,-0.17990172,-0.06739429,-0.23133094,-0.01428296,-0.21661951,0.04504575,-0.18692275,0.06712593,-0.10299771,0.09232439,-0.05636862,0.09466373,-0.0074668,0.09208693,0.05516636,0.08448327,0.15351143,0.04120888,0.19439149,0.03639191,-0.02914185,-0.08273923,0.05306039,-0.03906255,0.10894689,-0.01997502,-0.15491519,-0.02119993,-0.08401288,-0.01847825,0.03951248,-0.00771343,0.13969282,0.00822366,-0.17751718,0.02464419,-0.12095714,0.0292269,-0.05477027,0.03183419,0.01894324,0.03119285,0.11875626,0.0238926,-0.09399916,0.07206957,-0.03744712,0.06799282,0.02123231,0.05933312,0.08214782,0.04673184,0.15379774,0.07231126,-0.00511435,-0.04008451,7.852
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_012.tif,Batch4_recropped,f,ef135,12,5_5_2016,14:13:05,Dmel,0.014,-0.05353576,-0.11721568,-0.22012374,-0.03079177,-0.23103777,0.01170297,-0.14619501,0.08397181,0.11858448,0.06769981,0.19616512,0.05516483,-0.00191604,-0.06081808,-0.00515305,-0.01568511,0.08432107,0.00541095,0.08158865,0.022715,0.15992002,0.02522821,0.17040705,-0.00418562,0.19467439,-0.02444652,0.18174678,-0.07011953,0.1463555,-0.10479316,0.09948654,-0.12097559,0.04911403,-0.12785663,-0.00146105,-0.1260199,-0.09272707,-0.1071194,-0.13830662,-0.09108414,-0.18136538,-0.06814838,-0.22907659,-0.01294337,-0.21488027,0.04278024,-0.1869521,0.06626614,-0.10352059,0.092618,-0.05681319,0.09568342,-0.00770807,0.0943906,0.05533125,0.08790304,0.15399998,0.04237545,0.19673478,0.0353686,-0.0302486,-0.08394164,0.0526565,-0.03832999,0.1096556,-0.01911358,-0.15263902,-0.02209634,-0.08246956,-0.01826678,0.03907773,-0.00592105,0.13860652,0.00857094,-0.1736111,0.02385215,-0.11766563,0.02909669,-0.05215438,0.03202679,0.02092587,0.03246734,0.11962818,0.02349561,-0.09973817,0.0747799,-0.04180563,0.07088145,0.01847646,0.06253874,0.08079918,0.04914245,0.15608775,0.07193877,-0.00323904,-0.03819767,7.584
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_013.tif,Batch4_recropped,f,ef135,13,5_5_2016,14:13:05,Dmel,0.014,-0.05147169,-0.11719899,-0.2198226,-0.03022624,-0.23277453,0.01626641,-0.14369134,0.08546359,0.1173028,0.06630165,0.19403901,0.05867108,-0.00088949,-0.06356651,-0.00404861,-0.01463454,0.0864217,0.00416108,0.08345294,0.02228636,0.15560684,0.02556885,0.17071239,-0.00344859,0.19738333,-0.01943647,0.18572439,-0.07175482,0.14778521,-0.1051755,0.10084854,-0.12235103,0.05009327,-0.1288101,-0.00069523,-0.12635196,-0.09197857,-0.10657711,-0.13764684,-0.09060243,-0.18063236,-0.06754964,-0.22955575,-0.01309016,-0.21660483,0.04467034,-0.18720898,0.06715262,-0.10321971,0.09352826,-0.05634198,0.09606314,-0.00722153,0.09328854,0.05555378,0.08500554,0.1539656,0.04075885,0.19469937,0.0366688,-0.02859104,-0.08407582,0.05395166,-0.03904139,0.11031301,-0.01895868,-0.15205731,-0.0213837,-0.08196187,-0.01858679,0.03986292,-0.00766432,0.13895069,0.00762089,-0.1743389,0.02442746,-0.11886307,0.02927317,-0.05389651,0.03230985,0.01853037,0.03178901,0.11642521,0.02326955,-0.09920543,0.07478375,-0.0424814,0.07061917,0.01645868,0.06188789,0.07727638,0.04795195,0.15324971,0.06994255,-0.00340824,-0.03924556,7.827
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_014.tif,Batch4_recropped,f,ef135,14,5_5_2016,14:13:05,Dmel,0.014,-0.04825604,-0.11573132,-0.22274211,-0.03061054,-0.237749,0.01147545,-0.13752174,0.08627932,0.11708708,0.06601427,0.19537024,0.05733307,0.00148875,-0.06105559,-0.00137766,-0.016682,0.08213669,0.0032416,0.07705345,0.02297375,0.16140055,0.02507034,0.16875758,-0.00337187,0.19643684,-0.02042372,0.18379186,-0.07031378,0.14616984,-0.10280691,0.09991681,-0.12014364,0.04959925,-0.12673944,-0.00080008,-0.12430921,-0.09136821,-0.10430682,-0.13676643,-0.08862246,-0.18014322,-0.06692325,-0.23314466,-0.01466946,-0.21709509,0.04607052,-0.18695069,0.06740015,-0.10314969,0.09238743,-0.05661897,0.09474795,-0.00782546,0.09200607,0.05462551,0.08406342,0.15292507,0.04131943,0.19510996,0.03644763,-0.0271252,-0.08187321,0.05445023,-0.03829238,0.1100978,-0.01996737,-0.15463346,-0.02174845,-0.08405787,-0.01819446,0.03865726,-0.00800401,0.13835547,0.0074333,-0.18093642,0.02370589,-0.12376938,0.02849228,-0.05688384,0.0315546,0.01769807,0.03163282,0.1185023,0.02380667,-0.09284731,0.07426827,-0.03637372,0.06831053,0.02250286,0.06001745,0.08347784,0.0470006,0.15422177,0.07089527,-0.00169683,-0.03915818,7.862
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_015.tif,Batch4_recropped,f,ef135,15,5_5_2016,14:13:05,Dmel,0.014,-0.05074611,-0.11703974,-0.22015576,-0.03071339,-0.23302801,0.01542883,-0.14216611,0.08512465,0.11613943,0.06910899,0.19576093,0.05970367,0.00171648,-0.06165436,-0.01253046,-0.01660452,0.08561484,0.00461191,0.08486084,0.02270709,0.15976465,0.02576911,0.16970425,-0.002685,0.1949622,-0.02413899,0.18396306,-0.07162731,0.1465112,-0.10484365,0.09980744,-0.12182539,0.04928912,-0.12868956,-0.00141208,-0.12631624,-0.09215816,-0.10567568,-0.13752554,-0.08949993,-0.18060377,-0.06699275,-0.23020579,-0.0129587,-0.21604858,0.04474702,-0.18679802,0.06711104,-0.10302369,0.0923801,-0.05637148,0.0948362,-0.00739432,0.09254012,0.05539188,0.08537714,0.15425919,0.04224294,0.1958178,0.03815471,-0.02805048,-0.0837161,0.05398706,-0.03870135,0.11033041,-0.01971513,-0.15441273,-0.02106336,-0.084276,-0.01880698,0.03774393,-0.00776373,0.13690379,0.00774284,-0.17493915,0.02399851,-0.11876339,0.02838917,-0.05302347,0.03154059,0.02027299,0.03170937,0.11935051,0.02384897,-0.09756186,0.07245983,-0.04039668,0.06806048,0.01921368,0.06107138,0.08095025,0.04854175,0.15380697,0.07289926,-0.00453126,-0.03907382,7.587
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_016.tif,Batch4_recropped,f,ef135,16,5_5_2016,14:13:05,Dmel,0.014,-0.04801544,-0.11159532,-0.22271496,-0.03143733,-0.23807504,0.01167272,-0.14706178,0.08368259,0.12265931,0.06222258,0.19518897,0.05579158,-0.00165786,-0.06372236,-0.00193733,-0.01396261,0.08974876,0.00341355,0.0829411,0.02110494,0.16057449,0.02360836,0.17145479,-0.00322138,0.19813879,-0.02007046,0.18345129,-0.07007436,0.14464268,-0.10093347,0.09843538,-0.11656983,0.04878404,-0.12268675,-0.00083407,-0.11986471,-0.09082956,-0.10111713,-0.13627148,-0.08673428,-0.17996255,-0.06642392,-0.23356947,-0.01458758,-0.21723916,0.04706988,-0.18701568,0.0684835,-0.1031766,0.09113211,-0.05704572,0.09272928,-0.00866254,0.08985634,0.05336552,0.08237539,0.15117667,0.04120171,0.19560186,0.03505432,-0.02543753,-0.08000459,0.05665143,-0.03850842,0.1121106,-0.01963825,-0.15370621,-0.02070204,-0.08277799,-0.01739216,0.04042806,-0.00810351,0.14070827,0.0066315,-0.17971139,0.0239342,-0.12258936,0.02877266,-0.05574252,0.03156824,0.01879212,0.03097217,0.1194608,0.02138383,-0.1013204,0.07161471,-0.04314318,0.06677233,0.01752741,0.05945106,0.0804404,0.04692836,0.15693283,0.06884144,-0.00071774,-0.03891887,7.849
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_017.tif,Batch4_recropped,f,ef135,17,5_5_2016,14:13:05,Dmel,0.014,-0.05526558,-0.11428846,-0.22097858,-0.03037641,-0.23557001,0.01258653,-0.14035943,0.08613132,0.1180805,0.06611363,0.19485991,0.05827528,0.00006173,-0.06131032,-0.00347266,-0.01874455,0.08786135,0.00325461,0.08150978,0.02187125,0.15886935,0.02583917,0.1704396,-0.00297028,0.19751751,-0.01628008,0.1862875,-0.07112434,0.14705101,-0.10354144,0.10004262,-0.11939456,0.04980335,-0.1269024,-0.00086243,-0.12515766,-0.0912258,-0.10381176,-0.13634206,-0.08744567,-0.17955162,-0.06571423,-0.23128347,-0.01353657,-0.2175854,0.04631447,-0.18785419,0.06901629,-0.10331482,0.0916801,-0.05683882,0.09326521,-0.00805685,0.09074226,0.05445501,0.08371668,0.15300878,0.04188997,0.19470843,0.03840191,-0.03028484,-0.0827835,0.05351314,-0.03992811,0.11036361,-0.02037117,-0.15314369,-0.02121053,-0.08261826,-0.01907201,0.04043799,-0.00970542,0.13966107,0.00783606,-0.17836381,0.02493238,-0.12179654,0.02886261,-0.05568727,0.03065354,0.01792627,0.03015877,0.11762142,0.02316111,-0.09578399,0.07361451,-0.03925541,0.06816436,0.0195013,0.05925562,0.08050502,0.04648821,0.15443888,0.07171633,-0.0030296,-0.04027269,7.703
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_018.tif,Batch4_recropped,f,ef135,18,5_5_2016,14:13:05,Dmel,0.014,-0.04941443,-0.11396512,-0.22334838,-0.03094378,-0.23574519,0.00999433,-0.1402311,0.08586067,0.1186675,0.06567118,0.19546105,0.05736602,0.00079158,-0.05877115,-0.00253798,-0.01654557,0.08134326,0.00428815,0.07924111,0.02136178,0.15835659,0.02462886,0.16969634,-0.00313537,0.19785294,-0.02299545,0.18456901,-0.07081919,0.14736232,-0.10465914,0.10013379,-0.11981181,0.04977315,-0.12508148,-0.00040398,-0.12223746,-0.09138264,-0.10380486,-0.1372665,-0.08910155,-0.18128639,-0.0680403,-0.23281422,-0.01354407,-0.21619226,0.04544431,-0.18675256,0.06769215,-0.10283908,0.09255917,-0.05620505,0.09508955,-0.00720886,0.09312047,0.05556617,0.08603793,0.15374197,0.04143741,0.19567082,0.0359882,-0.02809151,-0.08053926,0.05477988,-0.03835393,0.11076678,-0.02022364,-0.15430055,-0.02269231,-0.08341237,-0.01835564,0.03966822,-0.00782137,0.14006147,0.00683019,-0.17871515,0.02311004,-0.12224606,0.02822846,-0.0561636,0.03105143,0.01746918,0.03033331,0.11709592,0.02245138,-0.09570233,0.07298318,-0.03907993,0.06923269,0.01972902,0.06061956,0.0805187,0.04708012,0.15485495,0.07080975,-0.00183159,-0.03782787,7.725
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_019.tif,Batch4_recropped,f,ef135,19,5_5_2016,14:13:05,Dmel,0.014,-0.04879893,-0.11749819,-0.22093227,-0.02909374,-0.23407989,0.01576401,-0.13999737,0.08634437,0.11604697,0.0673681,0.19604516,0.05877738,-0.00285533,-0.06461344,-0.00710418,-0.01756259,0.08059747,0.00324649,0.07652617,0.02235998,0.1585693,0.02609709,0.16957042,-0.00199955,0.19691871,-0.01746624,0.18529653,-0.07052043,0.14815748,-0.10443329,0.10134835,-0.12188297,0.05064953,-0.12894554,-0.00025394,-0.12661012,-0.09119372,-0.10588006,-0.13660391,-0.08962629,-0.17962504,-0.0669936,-0.23013984,-0.01369701,-0.21684785,0.04531042,-0.18706306,0.06747241,-0.10296805,0.09323176,-0.05618984,0.09558421,-0.00719407,0.09269046,0.05546837,0.08446121,0.15390168,0.04115588,0.19576187,0.0372464,-0.02832368,-0.08334078,0.05430223,-0.03958818,0.11015353,-0.01987408,-0.15373075,-0.02133706,-0.08297136,-0.01873286,0.04030148,-0.00774434,0.14018408,0.00850689,-0.1765169,0.02586772,-0.12038555,0.0305725,-0.05470201,0.03218771,0.01839147,0.03077941,0.11744617,0.02380559,-0.0955059,0.07377583,-0.03907563,0.06851478,0.01953618,0.05954779,0.08038421,0.04673135,0.15377104,0.07138678,-0.00626933,-0.04134614,7.834
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef135_020.tif,Batch4_recropped,f,ef135,20,5_5_2016,14:13:05,Dmel,0.014,-0.04539828,-0.11642803,-0.22048885,-0.03137745,-0.23517486,0.01376921,-0.14058105,0.08655084,0.11995982,0.06421255,0.19504013,0.05677383,-0.00341298,-0.06347841,-0.01100268,-0.01714449,0.08524337,0.0033704,0.07967408,0.02080398,0.15620331,0.02413962,0.16904099,-0.00542464,0.19841086,-0.01401259,0.18436149,-0.06827718,0.14908743,-0.10354405,0.10235746,-0.12162855,0.05151707,-0.12770555,0.00086578,-0.12478101,-0.0900954,-0.1049076,-0.13578951,-0.08953302,-0.17928613,-0.06773387,-0.2307918,-0.01466897,-0.21711122,0.04547694,-0.18714964,0.06767339,-0.10295536,0.09373003,-0.05615794,0.096205,-0.00716082,0.09337061,0.0554261,0.08501731,0.15289399,0.03981823,0.19575889,0.03661968,-0.02762041,-0.08111604,0.05489831,-0.0394521,0.11013558,-0.02137309,-0.15421097,-0.02024203,-0.08359127,-0.01803094,0.03911687,-0.00845411,0.13907037,0.00581677,-0.17791574,0.02578674,-0.12184258,0.03067824,-0.05620469,0.03293073,0.0169429,0.03187892,0.11575193,0.02189929,-0.09592964,0.07526487,-0.03972885,0.06981372,0.01868247,0.06068437,0.07907022,0.04684764,0.15552702,0.0704003,-0.00543578,-0.04021951,7.798
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_001.tif,Batch4_recropped,f,ef136n,1,5_5_2016,14:13:05,Dmel,0.014,-0.05427307,-0.11394617,-0.22105942,-0.02980658,-0.22998711,0.01579332,-0.15109393,0.08550911,0.11592817,0.06678504,0.19318728,0.05787213,-0.00052546,-0.061214,-0.00639737,-0.01700485,0.08972551,0.00069993,0.08241141,0.01957938,0.16124872,0.02507803,0.17131828,-0.00335564,0.19854338,-0.01727528,0.18629579,-0.07125012,0.14736882,-0.10426703,0.10013149,-0.11990835,0.04966437,-0.12557379,-0.00067372,-0.12296,-0.09200515,-0.1050705,-0.13816326,-0.09065607,-0.18197344,-0.06867297,-0.22893827,-0.01250456,-0.21534262,0.04340946,-0.18784523,0.06777088,-0.10400088,0.09543397,-0.05704383,0.09724618,-0.00803652,0.09369015,0.05451831,0.08485771,0.15271203,0.04103983,0.1948302,0.03482166,-0.0290734,-0.08253389,0.05373768,-0.03781356,0.11070843,-0.01867587,-0.15205926,-0.02290266,-0.08185114,-0.019052,0.04059178,-0.00940523,0.139517,0.00843104,-0.17223785,0.02594384,-0.11623779,0.02990698,-0.05083705,0.03010939,0.02187854,0.0278306,0.12062083,0.0221197,-0.10404891,0.07388501,-0.04503915,0.06914387,0.01627631,0.06015746,0.07981177,0.04665745,0.15212967,0.06941234,-0.00441194,-0.03933531,7.722
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_002.tif,Batch4_recropped,f,ef136n,2,5_5_2016,14:13:05,Dmel,0.014,-0.05589703,-0.11031668,-0.22043727,-0.02830184,-0.23139011,0.01289306,-0.16002715,0.08190508,0.11605707,0.06360348,0.19451816,0.05537226,-0.00235613,-0.06051459,-0.00476457,-0.01592476,0.08984308,0.00212112,0.08223361,0.01982928,0.16400435,0.02398934,0.17219545,-0.00427854,0.19952875,-0.01276625,0.18785079,-0.07073889,0.14836657,-0.10437806,0.10075842,-0.11918804,0.05037591,-0.12398303,0.00038632,-0.12051565,-0.09023394,-0.10192543,-0.13587022,-0.08739167,-0.17929593,-0.06617698,-0.22863919,-0.01265429,-0.21523167,0.04435413,-0.18710335,0.06821127,-0.10326666,0.09484232,-0.05659217,0.09622097,-0.00792945,0.09218088,0.0541353,0.08276294,0.15159098,0.03968681,0.19692751,0.03497558,-0.03039435,-0.07960095,0.05410623,-0.03823979,0.1114736,-0.0203104,-0.15121724,-0.02158305,-0.08086008,-0.01680572,0.04167602,-0.00883363,0.14112459,0.00661221,-0.17467041,0.02510382,-0.11795943,0.02840421,-0.05173521,0.02949206,0.02180724,0.0270965,0.12176601,0.02187685,-0.10941359,0.07451205,-0.04864762,0.06792569,0.01474083,0.05864977,0.08032025,0.04439812,0.15261042,0.06573111,-0.00446473,-0.0383227,7.818
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_003.tif,Batch4_recropped,f,ef136n,3,5_5_2016,14:13:05,Dmel,0.014,-0.05236935,-0.11106208,-0.22193495,-0.02926198,-0.23142709,0.01625132,-0.15643645,0.08299204,0.11626853,0.0651545,0.19336629,0.05621525,-0.00299179,-0.06189383,-0.00578866,-0.01596512,0.09101059,0.00325958,0.08335157,0.02039598,0.16492131,0.02535456,0.17389805,-0.00212834,0.19817975,-0.02032273,0.18522226,-0.07136429,0.1463746,-0.10470231,0.09886435,-0.11866399,0.04874446,-0.12265368,-0.00101889,-0.11945684,-0.09167634,-0.10216371,-0.1374997,-0.08824406,-0.18126114,-0.06729907,-0.23014556,-0.01244689,-0.21568572,0.04457416,-0.18762987,0.06842777,-0.10375645,0.09362194,-0.05726391,0.0949744,-0.00864034,0.0915195,0.05354003,0.08321336,0.15165753,0.04136326,0.19432519,0.03617813,-0.02825282,-0.07961419,0.05624066,-0.03812711,0.11324672,-0.01928121,-0.1522587,-0.02267369,-0.081446,-0.01796681,0.04187393,-0.0089104,0.14186838,0.00740643,-0.17338946,0.02430332,-0.1167486,0.02803666,-0.05050737,0.02956466,0.02320181,0.0284076,0.12309867,0.02242261,-0.10818159,0.0718092,-0.04768398,0.06635276,0.01539417,0.05849368,0.08078122,0.04558682,0.15221792,0.06722813,-0.00365326,-0.03890528,7.959
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_004.tif,Batch4_recropped,f,ef136n,4,5_5_2016,14:13:05,Dmel,0.014,-0.05041728,-0.11092915,-0.22417093,-0.02737314,-0.23321516,0.01424628,-0.1509231,0.0848897,0.11784171,0.06353117,0.19604336,0.05578005,0.00161488,-0.05981867,-0.00225378,-0.01660805,0.08901166,0.00134923,0.08165075,0.01909349,0.1591876,0.02559253,0.17293257,-0.00386904,0.20019266,-0.01728408,0.18586868,-0.07047546,0.14700345,-0.10326837,0.09973926,-0.11719767,0.04971499,-0.12118573,-0.00004891,-0.11843037,-0.09105061,-0.10242832,-0.13719522,-0.0891892,-0.18129998,-0.06837803,-0.23107191,-0.01314026,-0.21621613,0.04512985,-0.18755226,0.06858091,-0.10350786,0.09394108,-0.05696754,0.09512409,-0.00839527,0.09112112,0.05368837,0.08203885,0.15177875,0.04079801,0.19627361,0.03468354,-0.02691013,-0.07884943,0.05669976,-0.03789363,0.11316921,-0.019911,-0.15357039,-0.02180024,-0.08221524,-0.0177401,0.0420975,-0.00961446,0.14280793,0.00663415,-0.17646225,0.02579428,-0.12016088,0.02826446,-0.05449384,0.02813823,0.01864044,0.02675574,0.11772025,0.02228647,-0.10472661,0.07280902,-0.04631554,0.0666264,0.01459254,0.05838976,0.07777191,0.04568612,0.15428084,0.06647291,-0.00118185,-0.03837306,7.705
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_005.tif,Batch4_recropped,f,ef136n,5,5_5_2016,14:13:05,Dmel,0.014,-0.05001965,-0.1134362,-0.22050825,-0.02909581,-0.23199375,0.01290801,-0.15509478,0.08441364,0.12086501,0.06198961,0.19419051,0.05537125,0.00111034,-0.06030157,0.00050089,-0.0170242,0.09004968,0.00176989,0.0835496,0.02079328,0.15601768,0.02454857,0.17196535,-0.00391337,0.19938384,-0.01818395,0.18475813,-0.07054435,0.14692905,-0.10378398,0.10001783,-0.12033347,0.04949326,-0.12573248,-0.00074848,-0.12225876,-0.09160123,-0.10319876,-0.13723571,-0.08798489,-0.18052306,-0.06596936,-0.22969826,-0.01171946,-0.21520755,0.04507637,-0.18715201,0.0689553,-0.10316583,0.09558628,-0.05633819,0.09722214,-0.00743722,0.09363891,0.05496669,0.08475073,0.15254484,0.04020387,0.19585582,0.03447522,-0.02665812,-0.08111582,0.05565942,-0.03736327,0.11212888,-0.01933363,-0.15049131,-0.02231351,-0.0802061,-0.01794015,0.04232251,-0.00945697,0.14131424,0.00758249,-0.17497251,0.02402824,-0.11932492,0.02762924,-0.05428932,0.02934672,0.01808042,0.02844397,0.11613255,0.02173295,-0.1084265,0.07534091,-0.04972707,0.06951695,0.01121687,0.05969506,0.07466724,0.0469395,0.155411,0.06774407,0.00168817,-0.03869922,7.702
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_006.tif,Batch4_recropped,f,ef136n,6,5_5_2016,14:13:05,Dmel,0.014,-0.05526928,-0.1130105,-0.21939426,-0.02851713,-0.2289653,0.01433019,-0.15540008,0.08401854,0.11571893,0.06659938,0.19316073,0.05724366,-0.00373934,-0.06225689,-0.00845638,-0.01747348,0.08976608,0.00339913,0.08628708,0.0211696,0.16065546,0.02573389,0.1706187,-0.00221737,0.19871516,-0.02024831,0.18698177,-0.07209838,0.14890175,-0.10721859,0.10067915,-0.12225428,0.0498902,-0.12563137,-0.00039498,-0.12225956,-0.09170102,-0.10435312,-0.13770213,-0.08958349,-0.18100662,-0.06700889,-0.22746031,-0.01134677,-0.21401778,0.04368819,-0.18676264,0.06804101,-0.10309239,0.09601085,-0.05607075,0.09798144,-0.00696395,0.09458259,0.05569161,0.08573631,0.15360005,0.04062727,0.19446735,0.03682724,-0.03114471,-0.08103834,0.05324896,-0.03887884,0.11010556,-0.01923397,-0.15093541,-0.02376628,-0.08078079,-0.01957782,0.04139851,-0.00945841,0.14015171,0.00805885,-0.17173951,0.02367964,-0.11594564,0.02763759,-0.05069328,0.03027687,0.02194407,0.02956783,0.1203761,0.02288743,-0.10763576,0.07344225,-0.04792437,0.06977338,0.01397628,0.06023337,0.07806242,0.04625282,0.15211589,0.06955648,-0.00331684,-0.03992404,7.773
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_007.tif,Batch4_recropped,f,ef136n,7,5_5_2016,14:13:05,Dmel,0.014,-0.05289511,-0.11141573,-0.22245864,-0.02889373,-0.23256957,0.01300521,-0.15348283,0.08544755,0.11634852,0.06377416,0.19440002,0.05333216,0.00285851,-0.05839778,-0.00110296,-0.01625097,0.0927663,0.00276285,0.08424197,0.02031646,0.1609007,0.02372004,0.17228601,-0.00407794,0.19888986,-0.01280922,0.18579742,-0.07023036,0.14718136,-0.10380426,0.09979661,-0.11901784,0.04945243,-0.12378644,-0.00053777,-0.12034889,-0.09140197,-0.10255755,-0.13728049,-0.08842938,-0.18108451,-0.06740513,-0.23041904,-0.01278936,-0.21631888,0.04468311,-0.18837982,0.06901911,-0.10409468,0.09524826,-0.05736751,0.09637688,-0.00866377,0.09231034,0.05346506,0.08303208,0.15072444,0.03963304,0.19475792,0.0337624,-0.02826034,-0.07959079,0.05541373,-0.03758263,0.11233058,-0.01973584,-0.15201881,-0.02282298,-0.08132956,-0.01806166,0.04169563,-0.009381,0.14157228,0.00619875,-0.1755194,0.02488413,-0.11905651,0.02779688,-0.05313021,0.02863045,0.020202,0.02726066,0.1195868,0.0216009,-0.10632498,0.0735879,-0.04695094,0.06829708,0.01472714,0.05887551,0.07867058,0.0451176,0.15312266,0.06633494,-0.00054024,-0.03761897,7.721
C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef136n_008.tif,Batch4_recropped,f,ef136n,8,5_5_2016,14:13:05,Dmel,0.014,-0.04942747,-0.10845683,-0.22531322,-0.02194762,-0.2336851,0.00683335,-0.15586783,0.0804497,0.12440798,0.06479687,0.20186926,0.05478375,-0.00098879,-0.06153088,-0.00541047,-0.0176163,0.07378025,0.00147636,0.067613,0.01923281,0.15679952,0.02409146,0.17261611,-0.00615913,0.20356418,-0.02299575,0.19042434,-0.07179551,0.14945006,-0.10254194,0.10217683,-0.11546306,0.05229436,-0.12065701,0.00268392,-0.11806167,-0.08715592,-0.0983991,-0.13237918,-0.08319955,-0.17599994,-0.06295152,-0.23073719,-0.01208582,-0.21069605,0.04612471,-0.18173816,0.06800265,-0.09899014,0.09380041,-0.05265971,0.0958901,-0.00409249,0.09264379,0.05808884,0.08423051,0.15621767,0.04221461,0.20187358,0.03588529,-0.02524634,-0.07804855,0.05684771,-0.0369467,0.11279133,-0.01963436,-0.15580444,-0.01944546,-0.08420402,-0.01791123,0.04023224,-0.00656345,0.14202615,0.00608008,-0.17942229,0.01745171,-0.12357991,0.02279163,-0.05821716,0.02656775,0.01448669,0.02523768,0.11336171,0.02111843,-0.10862957,0.07206758,-0.0494997,0.06912822,0.01183603,0.05974142,0.07510759,0.04531839,0.16090488,0.06778926,-0.01170911,-0.04133709,7.289
